representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
activation,naturalistic_behavioral,final_token,30,unique_tuples_ge_25,24,276,row_weighted_continuous,0.05829721298166196,0.0305520754555443
activation,naturalistic_behavioral,final_token,30,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.026693085957838546,0.0034308871163368105
activation,naturalistic_behavioral,final_token,30,exposure_quartile_1,8,28,row_weighted_continuous,-0.3466165613435697,-0.30103995621237
activation,naturalistic_behavioral,final_token,30,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.04984831944377076,-0.028461959496442254
activation,naturalistic_behavioral,final_token,30,exposure_quartile_2,8,28,row_weighted_continuous,0.18067653073993162,0.18500273672687464
activation,naturalistic_behavioral,final_token,30,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.09542435011331168,0.11275314723590585
activation,naturalistic_behavioral,final_token,30,exposure_quartile_3,8,28,row_weighted_continuous,0.06991266298762677,-0.03721948549534756
activation,naturalistic_behavioral,final_token,30,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.02460461162984383,-0.08757525998905309
activation,naturalistic_behavioral,final_token,30,exposure_quartile_4,8,28,row_weighted_continuous,0.4735646360761945,0.2769567597153804
activation,naturalistic_behavioral,final_token,30,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.3702903941087759,0.2796934865900383
activation,naturalistic_behavioral,final_token,30,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.16041070267071017,0.1693016007933135
activation,naturalistic_behavioral,final_token,30,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.07784345888438396,0.08658247829518546
activation,naturalistic_behavioral,final_token,30,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.2181663468173399,0.22682791589863477
activation,naturalistic_behavioral,final_token,30,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.1398662150474469,0.16069475040836817
activation,naturalistic_behavioral,final_token,31,all_32,32,496,row_weighted_continuous,0.06649929970791504,0.061667266551410124
activation,naturalistic_behavioral,final_token,31,all_32,32,496,unique_tuple_weighted_continuous,0.04645896134851754,0.03011765608312633
activation,naturalistic_behavioral,final_token,31,rows_ge_1000,30,435,row_weighted_continuous,0.026689782085161574,0.03285228818390028
activation,naturalistic_behavioral,final_token,31,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.019222027865700167,0.014538215608722083
activation,naturalistic_behavioral,final_token,31,rows_ge_10000,30,435,row_weighted_continuous,0.026689782085161574,0.03285228818390028
activation,naturalistic_behavioral,final_token,31,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.019222027865700167,0.014538215608722083
activation,naturalistic_behavioral,final_token,31,rows_ge_50000,22,231,row_weighted_continuous,0.09301519653839285,0.09859128877119883
activation,naturalistic_behavioral,final_token,31,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.053475237237000005,0.0634708619716116
activation,naturalistic_behavioral,final_token,31,unique_tuples_ge_10,28,378,row_weighted_continuous,0.06590715931344708,0.06707619254248315
activation,naturalistic_behavioral,final_token,31,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,0.05180469018201271,0.04187297654680058
activation,naturalistic_behavioral,final_token,31,unique_tuples_ge_25,24,276,row_weighted_continuous,0.07434233186838134,0.06798133588276424
activation,naturalistic_behavioral,final_token,31,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.04777088750545738,0.04149997859619583
activation,naturalistic_behavioral,final_token,31,exposure_quartile_1,8,28,row_weighted_continuous,-0.3677521263236773,-0.3196496989600438
activation,naturalistic_behavioral,final_token,31,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.1836066518049204,-0.14942528735632182
activation,naturalistic_behavioral,final_token,31,exposure_quartile_2,8,28,row_weighted_continuous,0.20432868526421244,0.23535851122058019
activation,naturalistic_behavioral,final_token,31,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,0.12710226474610892,0.16694033935413247
activation,naturalistic_behavioral,final_token,31,exposure_quartile_3,8,28,row_weighted_continuous,-0.003276357520463853,-0.031746031746031744
activation,naturalistic_behavioral,final_token,31,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.0644108756767624,-0.05309250136836344
activation,naturalistic_behavioral,final_token,31,exposure_quartile_4,8,28,row_weighted_continuous,0.4514336652348731,0.38040503557744937
activation,naturalistic_behavioral,final_token,31,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.35776890005481876,0.37219485495347565
activation,naturalistic_behavioral,final_token,31,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.17166344513596654,0.18451824418675247
activation,naturalistic_behavioral,final_token,31,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.08197247911285552,0.10368728877016169
activation,naturalistic_behavioral,final_token,31,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.21222944814143968,0.23883918536168683
activation,naturalistic_behavioral,final_token,31,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.12477105781557898,0.16279278874252573
activation,naturalistic_behavioral,mean_tokens,0,all_32,32,496,row_weighted_continuous,0.1123092368315558,0.08400687605594465
activation,naturalistic_behavioral,mean_tokens,0,all_32,32,496,unique_tuple_weighted_continuous,0.04699717002674926,0.023313487965918676
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_1000,30,435,row_weighted_continuous,0.08323705063837628,0.043902282571139914
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.007518775413003972,-0.01176682406693326
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_10000,30,435,row_weighted_continuous,0.08323705063837628,0.043902282571139914
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.007518775413003972,-0.01176682406693326
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_50000,22,231,row_weighted_continuous,-0.01674249389683239,-0.014854261181097762
activation,naturalistic_behavioral,mean_tokens,0,rows_ge_50000,22,231,unique_tuple_weighted_continuous,0.011577485778900384,0.003916548219396795
activation,naturalistic_behavioral,mean_tokens,0,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.025416834439039478,-0.03748043826289664
activation,naturalistic_behavioral,mean_tokens,0,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.0006192380055550645,-0.01945414546633726
activation,naturalistic_behavioral,mean_tokens,0,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.004022308025815035,-0.007800687775573978
activation,naturalistic_behavioral,mean_tokens,0,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,0.017978174313964944,0.0022619540246286442
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_1,8,28,row_weighted_continuous,-0.052560233919009144,-0.20087575259989054
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.12064429112298228,-0.32457580733442803
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_2,8,28,row_weighted_continuous,0.055869484635385415,0.07279693486590037
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.12705655753030867,-0.06349206349206349
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_3,8,28,row_weighted_continuous,-0.38753201040878094,-0.3393541324575807
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.23603856600756606,-0.20087575259989054
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_4,8,28,row_weighted_continuous,0.027807770343918525,-0.0060207991242474
activation,naturalistic_behavioral,mean_tokens,0,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.08816438348639524,0.04926108374384236
activation,naturalistic_behavioral,mean_tokens,0,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.06362367829582095,-0.05955922530508165
activation,naturalistic_behavioral,mean_tokens,0,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.006944064370392536,-0.029142128589642397
activation,naturalistic_behavioral,mean_tokens,0,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1574872930441447,-0.15860420506826117
activation,naturalistic_behavioral,mean_tokens,0,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.0827756591663043,-0.1332928711654603
activation,naturalistic_behavioral,mean_tokens,1,all_32,32,496,row_weighted_continuous,0.03174776718690333,0.04684745816049768
activation,naturalistic_behavioral,mean_tokens,1,all_32,32,496,unique_tuple_weighted_continuous,0.015751715789535152,0.020011073282313628
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_1000,30,435,row_weighted_continuous,-0.023445871403298547,0.015536849594058929
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.018788900766315095,0.0053337259835815835
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_10000,30,435,row_weighted_continuous,-0.023445871403298547,0.015536849594058929
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.018788900766315095,0.0053337259835815835
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_50000,22,231,row_weighted_continuous,-0.005051507081009454,-0.0033051655990186724
activation,naturalistic_behavioral,mean_tokens,1,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.00190436383423913,0.008458108608033645
activation,naturalistic_behavioral,mean_tokens,1,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.042556917657349515,-0.00412825278624569
activation,naturalistic_behavioral,mean_tokens,1,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.026065458718726054,0.009050250793495265
activation,naturalistic_behavioral,mean_tokens,1,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.036462108190818326,-0.021903226266748475
activation,naturalistic_behavioral,mean_tokens,1,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.027289059363285337,-0.004092978125312139
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_1,8,28,row_weighted_continuous,-0.3554007687490966,-0.29775588396278047
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.338584472457178,-0.37931034482758613
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_2,8,28,row_weighted_continuous,-0.024452006310248457,-0.019157088122605366
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.007632076199151719,-0.05473453749315818
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_3,8,28,row_weighted_continuous,0.05113521158424656,0.09359605911330049
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,0.04251826802453473,0.10782703886152162
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_4,8,28,row_weighted_continuous,0.27300351173046106,0.35905856595511765
activation,naturalistic_behavioral,mean_tokens,1,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,0.19453990910591376,0.24740010946907498
activation,naturalistic_behavioral,mean_tokens,1,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,0.09709966834317368,0.07689879181591887
activation,naturalistic_behavioral,mean_tokens,1,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,0.06855769515601226,0.036095764272559845
activation,naturalistic_behavioral,mean_tokens,1,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,0.12981439236503045,0.1011254477063945
activation,naturalistic_behavioral,mean_tokens,1,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,0.11512698266515718,0.09367741162013517
activation,naturalistic_behavioral,mean_tokens,2,all_32,32,496,row_weighted_continuous,0.03537490845312592,0.0488121298661962
activation,naturalistic_behavioral,mean_tokens,2,all_32,32,496,unique_tuple_weighted_continuous,0.016768396346792003,0.01863881234621807
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_1000,30,435,row_weighted_continuous,-0.018887140354361287,0.017546800945276317
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.018864693141079015,0.0032346993965918147
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_10000,30,435,row_weighted_continuous,-0.018887140354361287,0.017546800945276317
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.018864693141079015,0.0032346993965918147
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_50000,22,231,row_weighted_continuous,-0.004857741388765291,-0.006542183453727682
activation,naturalistic_behavioral,mean_tokens,2,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.0023799292749597366,0.0027093596059113304
activation,naturalistic_behavioral,mean_tokens,2,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.03997770169592668,-3.543803016098531e-05
activation,naturalistic_behavioral,mean_tokens,2,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.02423968108088128,0.011089215074293775
activation,naturalistic_behavioral,mean_tokens,2,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.03477418006459314,-0.021817611050070632
activation,naturalistic_behavioral,mean_tokens,2,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.026429189720904078,-0.006241920063926028
activation,naturalistic_behavioral,mean_tokens,2,exposure_quartile_1,8,28,row_weighted_continuous,-0.35265953640749714,-0.2846195949644226
activation,naturalistic_behavioral,mean_tokens,2,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,-0.33580445791233854,-0.3656267104542967
activation,naturalistic_behavioral,mean_tokens,2,exposure_quartile_2,8,28,row_weighted_continuous,-0.017477661509055914,-0.013683634373289545
