representation,prompt_group,pooling_rule,layer,transformation,interaction_order,energy
activation,neutral_controls,mean_tokens,23,unit_norm,0,0.005736451206248992
activation,neutral_controls,mean_tokens,23,unit_norm,1,0.18800586625941373
activation,neutral_controls,mean_tokens,23,unit_norm,2,0.33897886695041846
activation,neutral_controls,mean_tokens,23,unit_norm,3,0.2919529569497885
activation,neutral_controls,mean_tokens,23,unit_norm,4,0.1483629933916314
activation,neutral_controls,mean_tokens,23,unit_norm,5,0.026962865242498905
activation,neutral_controls,mean_tokens,24,common_pc1_removed,0,8.315419200082089e-33
activation,neutral_controls,mean_tokens,24,common_pc1_removed,1,1.1462193252107629
activation,neutral_controls,mean_tokens,24,common_pc1_removed,2,2.2823124446381113
activation,neutral_controls,mean_tokens,24,common_pc1_removed,3,2.094244121431992
activation,neutral_controls,mean_tokens,24,common_pc1_removed,4,1.0740338663816225
activation,neutral_controls,mean_tokens,24,common_pc1_removed,5,0.19045869934772441
activation,neutral_controls,mean_tokens,24,exposure_residualized,0,2.2302904244970275e-27
activation,neutral_controls,mean_tokens,24,exposure_residualized,1,0.9192070047444227
activation,neutral_controls,mean_tokens,24,exposure_residualized,2,2.1401178793539715
activation,neutral_controls,mean_tokens,24,exposure_residualized,3,1.8772205294496125
activation,neutral_controls,mean_tokens,24,exposure_residualized,4,0.9921552188595925
activation,neutral_controls,mean_tokens,24,exposure_residualized,5,0.18729239013060833
activation,neutral_controls,mean_tokens,24,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,24,profile_centered,1,1.657181007587559
activation,neutral_controls,mean_tokens,24,profile_centered,2,3.004894512962116
activation,neutral_controls,mean_tokens,24,profile_centered,3,2.428845342081397
activation,neutral_controls,mean_tokens,24,profile_centered,4,1.2013983625489533
activation,neutral_controls,mean_tokens,24,profile_centered,5,0.21817536495822507
activation,neutral_controls,mean_tokens,24,raw,0,47.747191620738576
activation,neutral_controls,mean_tokens,24,raw,1,1.657181007587559
activation,neutral_controls,mean_tokens,24,raw,2,3.004894512962116
activation,neutral_controls,mean_tokens,24,raw,3,2.428845342081397
activation,neutral_controls,mean_tokens,24,raw,4,1.2013983625489533
activation,neutral_controls,mean_tokens,24,raw,5,0.21817536495822507
activation,neutral_controls,mean_tokens,24,unit_norm,0,0.0052146051135592494
activation,neutral_controls,mean_tokens,24,unit_norm,1,0.18797954276613696
activation,neutral_controls,mean_tokens,24,unit_norm,2,0.3406464835463739
activation,neutral_controls,mean_tokens,24,unit_norm,3,0.29151935423973585
activation,neutral_controls,mean_tokens,24,unit_norm,4,0.14752106969802906
activation,neutral_controls,mean_tokens,24,unit_norm,5,0.027118944636164884
activation,neutral_controls,mean_tokens,25,common_pc1_removed,0,1.641609476512567e-32
activation,neutral_controls,mean_tokens,25,common_pc1_removed,1,1.3591686370410825
activation,neutral_controls,mean_tokens,25,common_pc1_removed,2,2.70825044029444
activation,neutral_controls,mean_tokens,25,common_pc1_removed,3,2.475377494933565
activation,neutral_controls,mean_tokens,25,common_pc1_removed,4,1.2628621689956303
activation,neutral_controls,mean_tokens,25,common_pc1_removed,5,0.2235996402995101
activation,neutral_controls,mean_tokens,25,exposure_residualized,0,2.5667381863751065e-27
activation,neutral_controls,mean_tokens,25,exposure_residualized,1,1.0897985821336078
activation,neutral_controls,mean_tokens,25,exposure_residualized,2,2.5382507382128856
activation,neutral_controls,mean_tokens,25,exposure_residualized,3,2.2170503367893195
activation,neutral_controls,mean_tokens,25,exposure_residualized,4,1.1629077104462109
activation,neutral_controls,mean_tokens,25,exposure_residualized,5,0.21996324396679307
activation,neutral_controls,mean_tokens,25,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,25,profile_centered,1,1.9401587922018129
activation,neutral_controls,mean_tokens,25,profile_centered,2,3.5416416406304205
activation,neutral_controls,mean_tokens,25,profile_centered,3,2.8678115694850534
activation,neutral_controls,mean_tokens,25,profile_centered,4,1.4124587337577101
activation,neutral_controls,mean_tokens,25,profile_centered,5,0.25560360977811203
activation,neutral_controls,mean_tokens,25,raw,0,56.22755791168906
activation,neutral_controls,mean_tokens,25,raw,1,1.9401587922018129
activation,neutral_controls,mean_tokens,25,raw,2,3.5416416406304205
activation,neutral_controls,mean_tokens,25,raw,3,2.8678115694850534
activation,neutral_controls,mean_tokens,25,raw,4,1.4124587337577101
activation,neutral_controls,mean_tokens,25,raw,5,0.25560360977811203
activation,neutral_controls,mean_tokens,25,unit_norm,0,0.00511971288106441
activation,neutral_controls,mean_tokens,25,unit_norm,1,0.18772189233366315
activation,neutral_controls,mean_tokens,25,unit_norm,2,0.3412223790232785
activation,neutral_controls,mean_tokens,25,unit_norm,3,0.291840056903798
activation,neutral_controls,mean_tokens,25,unit_norm,4,0.14711983976477186
activation,neutral_controls,mean_tokens,25,unit_norm,5,0.026976119093424046
activation,neutral_controls,mean_tokens,26,common_pc1_removed,0,9.246947573571992e-32
activation,neutral_controls,mean_tokens,26,common_pc1_removed,1,1.6335972327442971
activation,neutral_controls,mean_tokens,26,common_pc1_removed,2,3.2821152023338733
activation,neutral_controls,mean_tokens,26,common_pc1_removed,3,3.0167992536912216
activation,neutral_controls,mean_tokens,26,common_pc1_removed,4,1.5503066782902004
activation,neutral_controls,mean_tokens,26,common_pc1_removed,5,0.2734803403650692
activation,neutral_controls,mean_tokens,26,exposure_residualized,0,3.0860333583499135e-27
activation,neutral_controls,mean_tokens,26,exposure_residualized,1,1.3108636183390399
activation,neutral_controls,mean_tokens,26,exposure_residualized,2,3.0682162615563513
activation,neutral_controls,mean_tokens,26,exposure_residualized,3,2.6895517940303852
activation,neutral_controls,mean_tokens,26,exposure_residualized,4,1.4148381842250062
activation,neutral_controls,mean_tokens,26,exposure_residualized,5,0.2656336605467642
activation,neutral_controls,mean_tokens,26,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,26,profile_centered,1,2.3216121404840284
activation,neutral_controls,mean_tokens,26,profile_centered,2,4.245156937634286
activation,neutral_controls,mean_tokens,26,profile_centered,3,3.454453422945912
activation,neutral_controls,mean_tokens,26,profile_centered,4,1.7056758492172215
activation,neutral_controls,mean_tokens,26,profile_centered,5,0.3082884576197656
activation,neutral_controls,mean_tokens,26,raw,0,65.77463407357237
activation,neutral_controls,mean_tokens,26,raw,1,2.3216121404840284
activation,neutral_controls,mean_tokens,26,raw,2,4.245156937634286
activation,neutral_controls,mean_tokens,26,raw,3,3.454453422945912
activation,neutral_controls,mean_tokens,26,raw,4,1.7056758492172215
activation,neutral_controls,mean_tokens,26,raw,5,0.3082884576197656
activation,neutral_controls,mean_tokens,26,unit_norm,0,0.004691516465405563
activation,neutral_controls,mean_tokens,26,unit_norm,1,0.18699409595980004
activation,neutral_controls,mean_tokens,26,unit_norm,2,0.3409294373446192
activation,neutral_controls,mean_tokens,26,unit_norm,3,0.29272505363777146
activation,neutral_controls,mean_tokens,26,unit_norm,4,0.14763819550441695
activation,neutral_controls,mean_tokens,26,unit_norm,5,0.027021701087986856
activation,neutral_controls,mean_tokens,27,common_pc1_removed,0,1.6950711896789305e-32
activation,neutral_controls,mean_tokens,27,common_pc1_removed,1,1.9850061182454541
activation,neutral_controls,mean_tokens,27,common_pc1_removed,2,3.9702567567262985
activation,neutral_controls,mean_tokens,27,common_pc1_removed,3,3.6486089055459843
activation,neutral_controls,mean_tokens,27,common_pc1_removed,4,1.873616567324899
activation,neutral_controls,mean_tokens,27,common_pc1_removed,5,0.3359455955348195
activation,neutral_controls,mean_tokens,27,exposure_residualized,0,3.6546782966888775e-27
activation,neutral_controls,mean_tokens,27,exposure_residualized,1,1.581767125859134
activation,neutral_controls,mean_tokens,27,exposure_residualized,2,3.69971167485252
activation,neutral_controls,mean_tokens,27,exposure_residualized,3,3.2630327482459167
activation,neutral_controls,mean_tokens,27,exposure_residualized,4,1.7023862394465428
activation,neutral_controls,mean_tokens,27,exposure_residualized,5,0.32287329139523213
activation,neutral_controls,mean_tokens,27,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,27,profile_centered,1,2.772568740507011
activation,neutral_controls,mean_tokens,27,profile_centered,2,5.058509746230468
activation,neutral_controls,mean_tokens,27,profile_centered,3,4.172194151721733
activation,neutral_controls,mean_tokens,27,profile_centered,4,2.057184793611293
activation,neutral_controls,mean_tokens,27,profile_centered,5,0.3745443642730777
activation,neutral_controls,mean_tokens,27,raw,0,76.61159006701858
activation,neutral_controls,mean_tokens,27,raw,1,2.772568740507011
activation,neutral_controls,mean_tokens,27,raw,2,5.058509746230468
activation,neutral_controls,mean_tokens,27,raw,3,4.172194151721733
activation,neutral_controls,mean_tokens,27,raw,4,2.057184793611293
activation,neutral_controls,mean_tokens,27,raw,5,0.3745443642730777
activation,neutral_controls,mean_tokens,27,unit_norm,0,0.004255092819665886
activation,neutral_controls,mean_tokens,27,unit_norm,1,0.18642972556713183
activation,neutral_controls,mean_tokens,27,unit_norm,2,0.3393068971406157
activation,neutral_controls,mean_tokens,27,unit_norm,3,0.2944182938856219
activation,neutral_controls,mean_tokens,27,unit_norm,4,0.14825525247735788
activation,neutral_controls,mean_tokens,27,unit_norm,5,0.027334738109607005
activation,neutral_controls,mean_tokens,28,common_pc1_removed,0,1.8819750161122567e-31
activation,neutral_controls,mean_tokens,28,common_pc1_removed,1,2.450305342338734
activation,neutral_controls,mean_tokens,28,common_pc1_removed,2,4.924576028596193
activation,neutral_controls,mean_tokens,28,common_pc1_removed,3,4.528968827006231
activation,neutral_controls,mean_tokens,28,common_pc1_removed,4,2.290352526024855
activation,neutral_controls,mean_tokens,28,common_pc1_removed,5,0.4131459400135368
activation,neutral_controls,mean_tokens,28,exposure_residualized,0,4.301041511630105e-27
activation,neutral_controls,mean_tokens,28,exposure_residualized,1,1.9469435243860893
activation,neutral_controls,mean_tokens,28,exposure_residualized,2,4.5711373749384006
activation,neutral_controls,mean_tokens,28,exposure_residualized,3,4.050737101514194
activation,neutral_controls,mean_tokens,28,exposure_residualized,4,2.0797795009492632
activation,neutral_controls,mean_tokens,28,exposure_residualized,5,0.39043593219349704
activation,neutral_controls,mean_tokens,28,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,28,profile_centered,1,3.3709585899454004
activation,neutral_controls,mean_tokens,28,profile_centered,2,6.143581328987881
activation,neutral_controls,mean_tokens,28,profile_centered,3,5.121974586803299
activation,neutral_controls,mean_tokens,28,profile_centered,4,2.4986331423244543
activation,neutral_controls,mean_tokens,28,profile_centered,5,0.45134476852972766
activation,neutral_controls,mean_tokens,28,raw,0,85.23784245769117
activation,neutral_controls,mean_tokens,28,raw,1,3.3709585899454004
activation,neutral_controls,mean_tokens,28,raw,2,6.143581328987881
activation,neutral_controls,mean_tokens,28,raw,3,5.121974586803299
activation,neutral_controls,mean_tokens,28,raw,4,2.4986331423244543
activation,neutral_controls,mean_tokens,28,raw,5,0.45134476852972766
activation,neutral_controls,mean_tokens,28,unit_norm,0,0.003717907318881211
activation,neutral_controls,mean_tokens,28,unit_norm,1,0.18682014098153343
activation,neutral_controls,mean_tokens,28,unit_norm,2,0.3394265799011178
activation,neutral_controls,mean_tokens,28,unit_norm,3,0.29608760746087864
activation,neutral_controls,mean_tokens,28,unit_norm,4,0.14697698402686735
activation,neutral_controls,mean_tokens,28,unit_norm,5,0.026970780310721428
activation,neutral_controls,mean_tokens,29,common_pc1_removed,0,1.1707588970847614e-32
activation,neutral_controls,mean_tokens,29,common_pc1_removed,1,3.483047508605177
activation,neutral_controls,mean_tokens,29,common_pc1_removed,2,6.923677875311495
activation,neutral_controls,mean_tokens,29,common_pc1_removed,3,6.447299427901501
activation,neutral_controls,mean_tokens,29,common_pc1_removed,4,3.2468917985851458
activation,neutral_controls,mean_tokens,29,common_pc1_removed,5,0.5733622201571659
activation,neutral_controls,mean_tokens,29,exposure_residualized,0,5.928268312841665e-27
activation,neutral_controls,mean_tokens,29,exposure_residualized,1,2.782127552101497
activation,neutral_controls,mean_tokens,29,exposure_residualized,2,6.443000834694717
activation,neutral_controls,mean_tokens,29,exposure_residualized,3,5.736675517040319
activation,neutral_controls,mean_tokens,29,exposure_residualized,4,2.9340462541017356
activation,neutral_controls,mean_tokens,29,exposure_residualized,5,0.542078596932072
activation,neutral_controls,mean_tokens,29,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,29,profile_centered,1,4.83601466432593
activation,neutral_controls,mean_tokens,29,profile_centered,2,8.563029024146903
activation,neutral_controls,mean_tokens,29,profile_centered,3,7.210614266947392
activation,neutral_controls,mean_tokens,29,profile_centered,4,3.5252458467631644
activation,neutral_controls,mean_tokens,29,profile_centered,5,0.6285515395596143
activation,neutral_controls,mean_tokens,29,raw,0,110.1820801525891
activation,neutral_controls,mean_tokens,29,raw,1,4.83601466432593
activation,neutral_controls,mean_tokens,29,raw,2,8.563029024146903
activation,neutral_controls,mean_tokens,29,raw,3,7.210614266947392
activation,neutral_controls,mean_tokens,29,raw,4,3.5252458467631644
activation,neutral_controls,mean_tokens,29,raw,5,0.6285515395596143
activation,neutral_controls,mean_tokens,29,unit_norm,0,0.0035066960830591755
activation,neutral_controls,mean_tokens,29,unit_norm,1,0.19072042717942594
activation,neutral_controls,mean_tokens,29,unit_norm,2,0.3365033665189376
activation,neutral_controls,mean_tokens,29,unit_norm,3,0.29585485617732116
activation,neutral_controls,mean_tokens,29,unit_norm,4,0.14676170334836228
activation,neutral_controls,mean_tokens,29,unit_norm,5,0.026652950692893466
activation,neutral_controls,mean_tokens,30,common_pc1_removed,0,2.069830809413551e-32
activation,neutral_controls,mean_tokens,30,common_pc1_removed,1,5.857344311805035
activation,neutral_controls,mean_tokens,30,common_pc1_removed,2,11.500227364197276
activation,neutral_controls,mean_tokens,30,common_pc1_removed,3,10.837969468453151
